id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages
337339,The Fate of the Furious,6.887,9719,Released,4/12/17,1236005118,136,FALSE,/jzdnhRhG0dsuYorwvSqPqqnM1cV.jpg,250000000,https://www.thefastsaga.com/fast-saga/ff8,tt4630562,en,The Fate of the Furious,"When a mysterious woman seduces Dom into the world of crime and a betrayal of those closest to him, the crew face trials that will test them as never before.",56.124,/dImWM7GJqryWJO9LHa3XQ8DD5NH.jpg,Family no more.,"Action, Crime, Thriller","Original Film, One Race, Universal Pictures",United States of America,"English, Spanish"
458156,John Wick: Chapter 3 - Parabellum,7.447,9711,Released,5/15/19,326709727,131,FALSE,/vVpEOvdxVBP2aV166j5Xlvb5Cdc.jpg,55000000,https://www.lionsgate.com/movies/john-wick-chapter-3-parabellum,tt6146586,en,John Wick: Chapter 3 - Parabellum,"Super-assassin John Wick returns with a $14 million price tag on his head and an army of bounty-hunting killers on his trail. After killing a member of the shadowy international assassin’s guild, the High Table, John Wick is excommunicado, but the world’s most ruthless hit men and women await his every turn.",80.825,/ziEuG1essDuWuC5lpWUaw1uXY2O.jpg,Every action has consequences.,"Action, Thriller, Crime","Thunder Road, Lionsgate, 87Eleven",United States of America,"Arabic, Mandarin, English, Indonesian, Italian, Japanese, Latin, Russian"
293167,Kong: Skull Island,6.514,9696,Released,3/8/17,566652812,118,FALSE,/jks6QgJjsaDC5iT6bxLsSS0eo6L.jpg,185000000,http://kongskullislandmovie.com/,tt3731562,en,Kong: Skull Island,"Explore the mysterious and dangerous home of the king of the apes as a team of explorers ventures deep inside the treacherous, primordial island.",39.514,/r2517Vz9EhDhj88qwbDVj8DCRZN.jpg,All hail the king,"Action, Adventure, Fantasy","Legendary Pictures, Tencent Pictures","China, United States of America","English, Vietnamese"
196,Back to the Future Part III,7.465,9679,Released,5/25/90,244527583,119,FALSE,/vKp3NvqBkcjHkCHSGi6EbcP7g4J.jpg,40000000,http://www.backtothefuture.com/movies/backtothefuture3,tt0099088,en,Back to the Future Part III,"The final installment of the Back to the Future trilogy finds Marty digging the trusty DeLorean out of a mineshaft and looking for Doc in the Wild West of 1885. But when their time machine breaks down, the travelers are stranded in a land of spurs. More problems arise when Doc falls for pretty schoolteacher Clara Clayton, and Marty tangles with Buford Tannen.",33.735,/crzoVQnMzIrRfHtQw0tLBirNfVg.jpg,They've saved the best trip for last... But this time they may have gone too far.,"Adventure, Comedy, Science Fiction","Universal Pictures, Amblin Entertainment",United States of America,English
41154,Men in Black 3,6.51,9675,Released,5/23/12,624026776,106,FALSE,/5AhpUb8CAP0jZ4Wrn7AsRUYjZxB.jpg,225000000,http://www.sonypictures.com/movies/meninblack3/,tt1409024,en,Men in Black 3,"Agents J and K are back...in time. J has seen some inexplicable things in his 15 years with the Men in Black, but nothing, not even aliens, perplexes him as much as his wry, reticent partner. But when K's life and the fate of the planet are put at stake, Agent J will have to travel back in time to put things right. J discovers that there are secrets to the universe that K never told him - secrets that will reveal themselves as he teams up with the young Agent K to save his partner, the agency, and the future of humankind.",35.497,/90DdoEStzeObs96fsYf4GG544iN.jpg,Back in time.,"Action, Comedy, Science Fiction","Columbia Pictures, Hemisphere Media Capital, Amblin Entertainment, Parkes+MacDonald Image Nation, Imagenation Abu Dhabi FZ","United Arab Emirates, United States of America",English
294254,Maze Runner: The Scorch Trials,6.7,9669,Released,9/9/15,312296056,131,FALSE,/4mcOCiR06dqQ5eoEJcG3zvonjOa.jpg,61000000,https://www.20thcenturystudios.com/movies/maze-runner-the-scorch-trials,tt4046784,en,Maze Runner: The Scorch Trials,"Thomas and his fellow Gladers face their greatest challenge yet: searching for clues about the mysterious and powerful organization known as WCKD. Their journey takes them to the Scorch, a desolate landscape filled with unimaginable obstacles. Teaming up with resistance fighters, the Gladers take on WCKD’s vastly superior forces and uncover its shocking plans for them all.",42.487,/2TZJ7sZd0thhXHvkPJGoPTtM8Bq.jpg,The Maze Was Just the Beginning.,"Science Fiction, Action, Thriller, Adventure","Temple Hill Entertainment, Gotham Group, TSG Entertainment, 20th Century Fox",United States of America,English
600,Full Metal Jacket,8.136,9665,Released,6/26/87,46357676,117,FALSE,/3k2TRmqMjgt7tcwkYwZQdctnty3.jpg,30000000,https://www.warnerbros.com/movies/full-metal-jacket,tt0093058,en,Full Metal Jacket,A pragmatic U.S. Marine observes the dehumanizing effects the U.S.-Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.,40.541,/kMKyx1k8hWWscYFnPbnxxN4Eqo4.jpg,In Vietnam The Wind Doesn't Blow It Sucks,"Drama, War","Natant, Stanley Kubrick Productions, Warner Bros. Pictures","United Kingdom, United States of America","English, Vietnamese"
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),7,9654,Released,2/5/20,205372791,108,FALSE,/uozb2VeD87YmhoUP1RrGWfzuCrr.jpg,75000000,http://www.birdsofpreymovie.net,tt7713068,en,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),"Harley Quinn joins forces with a singer, an assassin and a police detective to help a young girl who had a hit placed on her after she stole a rare diamond from a crime lord.",49.33,/h4VB6m0RwcicVEZvzftYZyKXs6K.jpg,Mind Over Mayhem,"Action, Crime","Warner Bros. Pictures, DC Films, LuckyChap Entertainment, Clubhouse Pictures, Kroll & Co Entertainment",United States of America,English
64688,21 Jump Street,6.878,9650,Released,3/14/12,201585328,109,FALSE,/rXrpYOveFl76ivMmyb2612T7Q8w.jpg,42000000,http://www.21jumpstreet-movie.com/,tt1232829,en,21 Jump Street,"In high school, Schmidt was a dork and Jenko was the popular jock. After graduation, both of them joined the police force and ended up as partners riding bicycles in the city park. Since they are young and look like high school students, they are assigned to an undercover unit to infiltrate a drug ring that is supplying high school students synthetic drugs.",31.405,/8v3Sqv9UcIUC4ebmpKWROqPBINZ.jpg,The only thing getting blown tonight is their cover.,"Action, Comedy, Crime","Columbia Pictures, Relativity Media, Original Film, Metro-Goldwyn-Mayer",United States of America,English
510,One Flew Over the Cuckoo's Nest,8.42,9650,Released,11/19/75,108981275,133,FALSE,/qUq3QTr2KLvGIcN0GaaaYx9bbyH.jpg,3000000,,tt0073486,en,One Flew Over the Cuckoo's Nest,"A petty criminal fakes insanity to serve his sentence in a mental ward rather than prison. He soon finds himself as a leader to the other patients—and an enemy to the cruel, domineering nurse who runs the ward.",36.673,/3jcbDmRFiQ83drXNOvRDeKHxS0C.jpg,"If he's crazy, what does that make you?",Drama,Fantasy Films,United States of America,English
59967,Looper,6.877,9606,Released,9/26/12,47042000,118,FALSE,/8UiZP1dTIPRYkIcwR84zZTwgKpZ.jpg,30000000,http://loopermovie.com/,tt1276104,en,Looper,"In the futuristic action thriller Looper, time travel will be invented but it will be illegal and only available on the black market. When the mob wants to get rid of someone, they will send their target 30 years into the past where a looper, a hired gun, like Joe is waiting to mop up. Joe is getting rich and life is good until the day the mob decides to close the loop, sending back Joe's future self for assassination.",31.34,/sNjL6SqErDBE8OUZlrDLkexfsCj.jpg,"Hunted by your future, haunted by your past.","Action, Thriller, Science Fiction","TriStar Pictures, FilmDistrict, Endgame Entertainment, DMG Entertainment, Ram Bergman Productions, FilmNation Entertainment",United States of America,English
629,The Usual Suspects,8.195,9604,Released,7/19/95,23341568,106,FALSE,/6CLV2HakYO1tyAV5GUHOeNPyaTd.jpg,6000000,http://www.mgm.com/#/our-titles/2083/The-Usual-Suspects,tt0114814,en,The Usual Suspects,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.",30.858,/bUPmtQzrRhzqYySeiMpv7GurAfm.jpg,Five criminals. One line up. No coincidence.,"Drama, Crime, Thriller","Bad Hat Harry Productions, Blue Parrot Productions",United States of America,"Spanish, English, French, Hungarian"
1949,Zodiac,7.5,9597,Released,3/2/07,84785914,157,FALSE,/cYU5msaAPbHRZ3Qm4Y36Fz8wkqX.jpg,65000000,https://www.paramountmovies.com/movies/zodiac,tt0443706,en,Zodiac,A cartoonist teams up with an ace reporter and a law enforcement officer to track down an elusive serial killer.,36.465,/6YmeO4pB7XTh8P8F960O1uA14JO.jpg,There's more than one way to lose your life to a killer.,"Crime, Drama, Mystery, Thriller","Paramount, Phoenix Pictures, Warner Bros. Pictures",United States of America,English
787,Mr. & Mrs. Smith,6.677,9576,Released,6/7/05,487287646,120,FALSE,/iFaWUETEE2umP1WY0LUAmjSpzm7.jpg,110000000,,tt0356910,en,Mr. & Mrs. Smith,"After five (or six) years of vanilla-wedded bliss, ordinary suburbanites John and Jane Smith are stuck in a huge rut. Unbeknownst to each other, they are both coolly lethal, highly-paid assassins working for rival organisations. When they discover they're each other's next target, their secret lives collide in a spicy, explosive mix of wicked comedy, pent-up passion, nonstop action and high-tech weaponry.",32.545,/wzIO3ytxeSNt1wRpXLIdkNbGoDm.jpg,Smart and sexy,"Action, Comedy, Drama, Thriller","Epsilon Motion Pictures, Weed Road Pictures, Regency Enterprises, New Regency Pictures, Summit Entertainment, 20th Century Fox","Switzerland, United States of America","English, Spanish"
343668,Kingsman: The Golden Circle,6.972,9560,Released,9/20/17,410902662,141,FALSE,/eVHVwP71el20fofkCHo78ebQv7Q.jpg,104000000,http://www.foxmovies.com/movies/kingsman-the-golden-circle,tt4649466,en,Kingsman: The Golden Circle,"When an attack on the Kingsman headquarters takes place and a new villain rises, Eggsy and Merlin are forced to work together with the American agency known as the Statesman to save the world.",47.359,/34xBL6BXNYFqtHO9zhcgoakS4aP.jpg,Reports of my death have been greatly exaggerated.,"Action, Adventure, Comedy","20th Century Fox, Marv Films, Cloudy Productions, TSG Entertainment, Shangri-La Entertainment","United Kingdom, United States of America","Swedish, English, Italian"
578,Jaws,7.659,9541,Released,6/20/75,470653000,124,FALSE,/xgU3KkqiME9pGe5gGCNpUYkoSWg.jpg,7000000,https://www.uphe.com/movies/jaws,tt0073195,en,Jaws,"When an insatiable great white shark terrorizes the townspeople of Amity Island, the police chief, an oceanographer and a grizzled shark hunter seek to destroy the blood-thirsty beast.",34.492,/lxM6kqilAdpdhqUl2biYp5frUxE.jpg,The terrifying motion picture from the terrifying No.1 best seller.,"Horror, Thriller, Adventure","Zanuck/Brown Productions, Universal Pictures",United States of America,English
1593,Night at the Museum,6.6,9538,Released,12/20/06,574480841,108,FALSE,/rwcPe582tfTSVLwQzbO25InW3Hi.jpg,110000000,https://family.20thcenturystudios.com/movies/night-at-the-museum-1,tt0477347,en,Night at the Museum,"Chaos reigns at the natural history museum when night watchman Larry Daley accidentally stirs up an ancient curse, awakening Attila the Hun, an army of gladiators, a Tyrannosaurus rex and other exhibits.",39.701,/uY9k8t2FQkMj60obnAnsPKLxHCE.jpg,Where History Comes To Life,"Action, Adventure, Comedy, Family, Fantasy","1492 Pictures, 21 Laps Entertainment, 20th Century Fox, Ingenious Media, Sun Canada Productions","United States of America, United Kingdom","English, Italian, Hebrew"
262500,Insurgent,6.361,9494,Released,3/18/15,297002527,119,FALSE,/8YNNyQiPZlF9qv5EGOUK20mnXVk.jpg,110000000,http://www.thedivergentseries.movie/#insurgent,tt2908446,en,Insurgent,Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart.,38.035,/dP5Fb6YRfzmCQtRbHOr2kO7tJW9.jpg,One Choice Can Destroy You,"Action, Adventure, Science Fiction, Thriller","Summit Entertainment, Red Wagon Entertainment, Mandeville Films, NeoReel, Lionsgate","Canada, United States of America",English
453,A Beautiful Mind,7.851,9475,Released,12/11/01,316800000,135,FALSE,/vVBcIN68kFq681b4lObiNJhEVro.jpg,58000000,https://www.uphe.com/movies/a-beautiful-mind,tt0268978,en,A Beautiful Mind,"John Nash is a brilliant but asocial mathematician fighting schizophrenia. After he accepts secret work in cryptography, his life takes a turn for the nightmarish.",36.253,/zwzWCmH72OSC9NA0ipoqw5Zjya8.jpg,He saw the world in a way no one could have imagined.,"Drama, Romance","Universal Pictures, Imagine Entertainment, DreamWorks Pictures",United States of America,English
508442,Soul,8.15,9473,Released,12/25/20,136384442,101,FALSE,/4JNggqfyJWREqb0enzpUMbvIniV.jpg,150000000,https://www.disneyplus.com/movies/soul/77zlWrb9vRYp,tt2948372,en,Soul,"Joe Gardner is a middle school teacher with a love for jazz music. After a successful audition at the Half Note Club, he suddenly gets into an accident that separates his soul from his body and is transported to the You Seminar, a center in which souls develop and gain passions before being transported to a newborn child. Joe must enlist help from the other souls-in-training, like 22, a soul who has spent eons in the You Seminar, in order to get back to Earth.",48.876,/hm58Jw4Lw8OIeECIq5qyPYhAeRJ.jpg,Is all this living really worth dying for?,"Animation, Family, Comedy, Fantasy, Drama","Walt Disney Pictures, Pixar",United States of America,English
420817,Aladdin,7.114,9441,Released,5/22/19,1054304000,127,FALSE,/rVqY0Bo4Npf6EIONUROxjYAJfmD.jpg,183000000,https://movies.disney.com/aladdin-2019,tt6139732,en,Aladdin,A kindhearted street urchin named Aladdin embarks on a magical adventure after finding a lamp that releases a wisecracking genie while a power-hungry Grand Vizier vies for the same lamp that has the power to make their deepest wishes come true.,69.615,/ykUEbfpkf8d0w49pHh0AD2KrT52.jpg,Choose Wisely.,"Adventure, Fantasy, Romance, Family","Walt Disney Pictures, Rideback",United States of America,English
438631,Dune,7.789,9420,Released,9/15/21,402027830,155,FALSE,/jYEW5xZkZk2WTrdbMGAPFuBqbDc.jpg,165000000,https://www.dunemovie.com/,tt1160419,en,Dune,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive.",75.848,/d5NXSklXo0qyIYkgV94XAgMIckC.jpg,It begins.,"Science Fiction, Adventure",Legendary Pictures,United States of America,"Mandarin, English"
359940,"Three Billboards Outside Ebbing, Missouri",8.081,9418,Released,12/1/17,160192031,115,FALSE,/oQHF0Y4gCw6VdPmapjsbZoxY2ht.jpg,15000000,http://www.foxsearchlight.com/threebillboardsoutsideebbingmissouri,tt5027774,en,"Three Billboards Outside Ebbing, Missouri","After seven months have passed without a culprit in her daughter's murder case, Mildred Hayes makes a bold move, painting three signs leading into her town with a controversial message directed at Bill Willoughby, the town's revered chief of police. When his second-in-command Officer Jason Dixon, an immature mother's boy with a penchant for violence, gets involved, the battle between Mildred and Ebbing's law enforcement is only exacerbated.",23.357,/pZRhqJj0DBy4ghB7g6pU7MGHsWJ.jpg,,"Crime, Drama","Blueprint Pictures, Cutting Edge Group, Fox Searchlight Pictures, Film4 Productions","United Kingdom, United States of America",English
36658,X2,7.029,9417,Released,4/27/03,407711549,133,FALSE,/loixNIKBURXfPcND4noz7E8FqCS.jpg,110000000,https://www.20thcenturystudios.com/movies/x2,tt0290334,en,X2,"Professor Charles Xavier and his team of genetically gifted superheroes face a rising tide of anti-mutant sentiment led by Col. William Stryker. Storm, Wolverine and Jean Grey must join their usual nemeses—Magneto and Mystique—to unhinge Stryker's scheme to exterminate all mutants.",1.157,/mM5qSVdWlGkvALHhNIb6kW6D42Y.jpg,The time has come for those who are different to stand united.,"Adventure, Action, Science Fiction","The Donners' Company, Bad Hat Harry Productions, 20th Century Fox",United States of America,"English, German, Italian"
283366,Miss Peregrine's Home for Peculiar Children,6.822,9401,Released,9/27/16,296482446,127,FALSE,/ld7V9BjMk2xtiBNcR8savyyk5ca.jpg,110000000,http://www.foxmovies.com/movies/miss-peregrines-home-for-peculiar-children,tt1935859,en,Miss Peregrine's Home for Peculiar Children,A teenager finds himself transported to an island where he must help protect a group of orphans with special powers from creatures intent on destroying them.,39.951,/CIlbMFOfYDj0MP23hsIYhFGrL6.jpg,Stay peculiar.,"Fantasy, Adventure","Big Screen Productions, Chernin Entertainment, Tim Burton Productions, SCOPE Pictures, TSG Entertainment, Ingenious Media, 20th Century Fox, St. Petersburg Clearwater Film Commision","Belgium, United Kingdom, United States of America",English
854,The Mask,6.937,9401,Released,7/29/94,351583407,101,FALSE,/bdhA6nWf5IIyfiGjdegYPu0iK9e.jpg,23000000,,tt0110475,en,The Mask,"When timid bank clerk Stanley Ipkiss discovers a magical mask containing the spirit of the Norse god Loki, his entire life changes. While wearing the mask, Ipkiss becomes a supernatural playboy exuding charm and confidence which allows him to catch the eye of local nightclub singer Tina Carlyle. Unfortunately, under the mask's influence, Ipkiss also robs a bank, which angers junior crime lord Dorian Tyrell, whose goons get blamed for the heist.",39.592,/xbbXp9px4o8Oe7IbGd0yIbla8mZ.jpg,From zero to hero.,"Romance, Comedy, Crime, Fantasy","Dark Horse Entertainment, New Line Cinema",United States of America,"Swedish, English"
652,Troy,7.146,9376,Released,5/13/04,497409852,163,FALSE,/qZitv5zrSXfJafGThxmvbvTsuu5.jpg,175000000,,tt0332452,en,Troy,"In year 1250 B.C. during the late Bronze age, two emerging nations begin to clash. Paris, the Trojan prince, convinces Helen, Queen of Sparta, to leave her husband Menelaus, and sail with him back to Troy. After Menelaus finds out that his wife was taken by the Trojans, he asks his brother Agamemnon to help him get her back. Agamemnon sees this as an opportunity for power. They set off with 1,000 ships holding 50,000 Greeks to Troy.",55.474,/a07wLy4ONfpsjnBqMwhlWTJTcm.jpg,For passion. For honor. For destiny. For victory. For love.,"Adventure, History, War, Action","Warner Bros. Pictures, Plan B Entertainment, Nimar Studios, Radiant Productions, Helena Productions, Latina Pictures","United States of America, Malta, United Kingdom",English
19913,(500) Days of Summer,7.272,9359,Released,7/17/09,60781545,95,FALSE,/etBZfuOie3uODTKTV5xnbAKB4Fr.jpg,7500000,https://www.foxmovies.com/movies/500-days-of-summer,tt1022603,en,(500) Days of Summer,"Tom, greeting-card writer and hopeless romantic, is caught completely off-guard when his girlfriend, Summer, suddenly dumps him. He reflects on their 500 days together to try to figure out where their love affair went sour, and in doing so, Tom rediscovers his true passions in life.",33.311,/f9mbM0YMLpYemcWx6o2WeiYQLDP.jpg,This is not a love story. This is a story about love.,"Comedy, Drama, Romance","Fox Searchlight Pictures, Watermark Pictures, Dune Entertainment III",United States of America,"English, French, Swedish"
197,Braveheart,7.932,9347,Released,5/24/95,213216216,177,FALSE,/8lBcqakI3F19NWkXdqE0M8W76b9.jpg,72000000,,tt0112573,en,Braveheart,"Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.",33.766,/or1gBugydmjToAEq7OZY0owwFk.jpg,Every man dies. Not every man truly lives.,"Action, Drama, History, War","Icon Entertainment International, The Ladd Company, B.H. Finance C.V.",United States of America,"English, French, Latin, Gaelic"
420818,The Lion King,7.1,9325,Released,7/12/19,1663075401,118,FALSE,/1TUg5pO1VZ4B0Q1amk3OlXvlpXV.jpg,260000000,https://movies.disney.com/the-lion-king-2019,tt6105098,en,The Lion King,"Simba idolizes his father, King Mufasa, and takes to heart his own royal destiny. But not everyone in the kingdom celebrates the new cub's arrival. Scar, Mufasa's brother—and former heir to the throne—has plans of his own. The battle for Pride Rock is ravaged with betrayal, tragedy and drama, ultimately resulting in Simba's exile. With help from a curious pair of newfound friends, Simba will have to figure out how to grow up and take back what is rightfully his.",63.351,/dzBtMocZuJbjLOXvrl4zGYigDzh.jpg,The King has Returned.,"Adventure, Drama, Family","Walt Disney Pictures, Fairview Entertainment",United States of America,English
13475,Star Trek,7.432,9314,Released,5/6/09,385680446,127,FALSE,/q7M0JpPixbEYT8EhnI7wTEMONxz.jpg,150000000,https://www.paramountmovies.com/movies/star-trek-2009,tt0796366,en,Star Trek,"The fate of the galaxy rests in the hands of bitter rivals. One, James Kirk, is a delinquent, thrill-seeking Iowa farm boy. The other, Spock, a Vulcan, was raised in a logic-based society that rejects all emotion. As fiery instinct clashes with calm reason, their unlikely but powerful partnership is the only thing capable of leading their crew through unimaginable danger, boldly going where no one has gone before. The human adventure has begun again.",43.385,/9vaRPXj44Q2meHgt3VVfQufiHOJ.jpg,The future begins.,"Science Fiction, Action, Adventure","Paramount, Spyglass Entertainment, Bad Robot",United States of America,English
89,Indiana Jones and the Last Crusade,7.847,9301,Released,5/24/89,474171806,127,FALSE,/2Y7nbXrDtHwAfcTX7KBN0z40OAy.jpg,48000000,http://www.indianajones.com/crusade,tt0097576,en,Indiana Jones and the Last Crusade,"In 1938, an art collector appeals to eminent archaeologist Dr. Indiana Jones to embark on a search for the Holy Grail. Indy learns that a medieval historian has vanished while searching for it, and the missing man is his own father, Dr. Henry Jones Sr.. He sets out to rescue his father by following clues in the old man's notebook, which his father had mailed to him before he went missing. Indy arrives in Venice, where he enlists the help of a beautiful academic, Dr. Elsa Schneider, along with Marcus Brody and Sallah. Together they must stop the Nazis from recovering the power of eternal life and taking over the world!",52.439,/npUCnxl1fqgt3aQiMQq0iJdZMZp.jpg,"The man with the hat is back. And this time, he's bringing his Dad.","Adventure, Action","Paramount, Lucasfilm Ltd.",United States of America,"Arabic, English, German, Greek"
497698,Black Widow,7.303,9298,Released,7/7/21,379751131,134,FALSE,/keIxh0wPr2Ymj0Btjh4gW7JJ89e.jpg,200000000,https://www.marvel.com/movies/black-widow,tt3480822,en,Black Widow,"Natasha Romanoff, also known as Black Widow, confronts the darker parts of her ledger when a dangerous conspiracy with ties to her past arises. Pursued by a force that will stop at nothing to bring her down, Natasha must deal with her history as a spy and the broken relationships left in her wake long before she became an Avenger.",56.256,/kwB7d51AIcyzPOBOHLCEZJkmPhQ.jpg,Her world. Her secrets. Her legacy.,"Action, Adventure, Science Fiction",Marvel Studios,United States of America,"English, Russian"
539,Psycho,8.437,9272,Released,6/22/60,32000000,109,FALSE,/uif5fUshJrXyyDzfpzp1DLw3N0S.jpg,806947,,tt0054215,en,Psycho,"When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother.",51.373,/yz4QVqPx3h1hD1DfqqQkCq3rmxW.jpg,A new—and altogether different—screen excitement!,"Horror, Drama, Thriller",Shamley Productions,United States of America,English
10020,Beauty and the Beast,7.734,9256,Released,10/22/91,424967620,84,FALSE,/jsgRkhPxYtzAhDFCUyNbvlX63tY.jpg,25000000,http://disney.go.com/disneyvideos/animatedfilms/beauty/?cmp=dcom_VAN_WDSHE_BEA_van_batb__Extl,tt0101414,en,Beauty and the Beast,"Follow the adventures of Belle, a bright young woman who finds herself in the castle of a prince who's been turned into a mysterious beast. With the help of the castle's enchanted staff, Belle soon learns the most important lesson of all -- that true beauty comes from within.",72.077,/hUJ0UvQ5tgE2Z9WpfuduVSdiCiU.jpg,The most beautiful love story ever told.,"Romance, Family, Animation, Fantasy","Walt Disney Pictures, Silver Screen Partners IV, Walt Disney Feature Animation",United States of America,"French, English"
392044,Murder on the Orient Express,6.706,9243,Released,11/3/17,352794081,114,FALSE,/2J283YNxKhxAqHeVegUJ5mzLfGb.jpg,55000000,,tt3402236,en,Murder on the Orient Express,Genius Belgian detective Hercule Poirot investigates the murder of an American tycoon aboard the Orient Express train.,37.493,/kc2gJjebceoFgOQbukzPzP8SXVZ.jpg,Everyone is a suspect.,"Mystery, Drama, Crime","The Mark Gordon Company, Scott Free Productions, Genre Films, 20th Century Fox","United Kingdom, United States of America","German, English, Arabic, French"
608,Men in Black II,6.359,9234,Released,7/3/02,445135288,88,FALSE,/o1l6OCqA3pYDZHIc5L1s7CEzCMv.jpg,140000000,https://www.sonypictures.com/movies/meninblackii,tt0120912,en,Men in Black II,"Kay and Jay reunite to provide our best, last and only line of defense against a sinister seductress who levels the toughest challenge yet to the MIB's untarnished mission statement – protecting Earth from the scum of the universe. It's been four years since the alien-seeking agents averted an intergalactic disaster of epic proportions. Now it's a race against the clock as Jay must convince Kay – who not only has absolutely no memory of his time spent with the MIB, but is also the only living person left with the expertise to save the galaxy – to reunite with the MIB before the earth submits to ultimate destruction.",32.556,/enA22EPyzc2WQ1VVyY7zxresQQr.jpg,Back in black.,"Action, Adventure, Comedy, Science Fiction","Columbia Pictures, Amblin Entertainment, Parkes+MacDonald Image Nation",United States of America,English
405774,Bird Box,6.854,9227,Released,12/13/18,0,124,FALSE,/pDKFL1zcHzEpmz4MJA5JJnRbJeD.jpg,19800000,https://www.netflix.com/title/80196789,tt2737304,en,Bird Box,"Five years after an ominous unseen presence drives most of society to suicide, a survivor and her two children make a desperate bid to reach safety.",27.913,/rGfGfgL2pEPCfhIvqHXieXFn7gp.jpg,Never lose sight of survival,"Horror, Thriller, Drama","Bluegrass Films, Chris Morgan Productions",United States of America,English
56292,Mission: Impossible - Ghost Protocol,7.069,9215,Released,12/7/11,694713380,133,FALSE,/ih4lZkUpmSE7AP3maymiO72xJ1z.jpg,145000000,,tt1229238,en,Mission: Impossible - Ghost Protocol,"Ethan Hunt and his team are racing against time to track down a dangerous terrorist named Hendricks, who has gained access to Russian nuclear launch codes and is planning a strike on the United States. An attempt to stop him ends in an explosion causing severe destruction to the Kremlin and the IMF to be implicated in the bombing, forcing the President to disavow them. No longer being aided by the government, Ethan and his team chase Hendricks around the globe, although they might still be too late to stop a disaster.",59.649,/psiWp3VTjznfokmGQG9uqiiknQQ.jpg,No plan. No backup. No choice.,"Action, Thriller, Adventure","Paramount, Bad Robot, TC Productions, Skydance",United States of America,"English, Russian, French, Arabic, Swedish"
9799,The Fast and the Furious,6.965,9207,Released,6/22/01,207283925,106,FALSE,/jY9ef5nqY4xIIMu3yzW3qamUCoi.jpg,38000000,https://www.thefastsaga.com/fast-saga/ff1,tt0232500,en,The Fast and the Furious,"Dominic Toretto is a Los Angeles street racer suspected of masterminding a series of big-rig hijackings. When undercover cop Brian O'Conner infiltrates Toretto's iconoclastic crew, he falls for Toretto's sister and must choose a side: the gang or the LAPD.",5.398,/gqY0ITBgT7A82poL9jv851qdnIb.jpg,Live life 1/4 mile at a time.,"Action, Crime, Thriller","Ardustry Entertainment, Universal Pictures, Original Film, Mediastream Film GmbH & Co. Productions KG","Germany, United States of America",English
791373,Zack Snyder's Justice League,8.19,9202,Released,3/18/21,0,242,FALSE,/4LO6bnNGIa8zNbM6HwCYzlUKIHq.jpg,70000000,https://www.hbomax.com/zacksnydersjusticeleague,tt12361974,en,Zack Snyder's Justice League,"Determined to ensure Superman's ultimate sacrifice was not in vain, Bruce Wayne aligns forces with Diana Prince with plans to recruit a team of metahumans to protect the world from an approaching threat of catastrophic proportions.",130.69,/tnAuB8q5vv7Ax9UAEje5Xi4BXik.jpg,Us united.,"Action, Adventure, Fantasy","Warner Bros. Pictures, The Stone Quarry, Atlas Entertainment, Access Entertainment, Dune Entertainment, DC Films",United States of America,English
580489,Venom: Let There Be Carnage,6.833,9182,Released,9/30/21,506863592,97,FALSE,/vIgyYkXkg6NC2whRbYjBD7eb3Er.jpg,110000000,https://www.venom.movie,tt7097896,en,Venom: Let There Be Carnage,"After finding a host body in investigative reporter Eddie Brock, the alien symbiote must face a new enemy, Carnage, the alter ego of serial killer Cletus Kasady.",89.985,/rjkmN1dniUHVYAtwuV3Tji7FsDO.jpg,The universe needs Venom.,"Science Fiction, Action, Adventure","Marvel Entertainment, Columbia Pictures, Pascal Pictures, Matt Tolmach Productions, Arad Productions",United States of America,"Spanish, English"
